model_name,breakpoint_threshold_type,breakpoint_threshold_amount,min_chunk_size,average_score,scores
bert-base-uncased,interquartile,1.0,50,0.06538548470833012,"[0.0748663101604278, 0.008333333333333333, 0.11295681063122924]"
adsabs/astroBERT,interquartile,1.0,100,0.05933753663939522,"[0.05405405405405406, 0.008064516129032258, 0.11589403973509933]"
bert-base-uncased,interquartile,1.0,100,0.06538548470833012,"[0.0748663101604278, 0.008333333333333333, 0.11295681063122924]"
BAAI/bge-large-en-v1.5,gradient,43,100,0.08513743753120656,"[0.10944206008583691, 0.061224489795918366, 0.0847457627118644]"
adsabs/astroBERT,interquartile,1.1,50,0.060215663805629205,"[0.05113636363636364, 0.008403361344537815, 0.12110726643598616]"
bert-base-uncased,interquartile,1.1,50,0.0605346210882543,"[0.06593406593406594, 0.008403361344537815, 0.10726643598615918]"
adsabs/astroBERT,interquartile,1.1,100,0.060215663805629205,"[0.05113636363636364, 0.008403361344537815, 0.12110726643598616]"
bert-base-uncased,interquartile,1.1,100,0.0605346210882543,"[0.06593406593406594, 0.008403361344537815, 0.10726643598615918]"
adsabs/astroBERT,interquartile,1.2000000000000002,50,0.06002661501924716,"[0.05232558139534884, 0.008620689655172414, 0.11913357400722022]"
BAAI/bge-large-en-v1.5,gradient,46,50,0.08514266648841883,"[0.10738255033557047, 0.06422018348623854, 0.08382526564344746]"
bert-base-uncased,interquartile,1.2000000000000002,50,0.05874227467447807,"[0.06285714285714286, 0.00847457627118644, 0.1048951048951049]"
adsabs/astroBERT,interquartile,1.2000000000000002,100,0.06002661501924716,"[0.05232558139534884, 0.008620689655172414, 0.11913357400722022]"
bert-base-uncased,interquartile,1.2000000000000002,100,0.05874227467447807,"[0.06285714285714286, 0.00847457627118644, 0.1048951048951049]"
adsabs/astroBERT,interquartile,1.3,50,0.059168360855521275,"[0.05325443786982249, 0.009009009009009009, 0.11524163568773234]"
bert-base-uncased,interquartile,1.3,50,0.05249133664486125,"[0.047619047619047616, 0.008771929824561403, 0.10108303249097472]"
BAAI/bge-large-en-v1.5,gradient,46,100,0.08514266648841883,"[0.10738255033557047, 0.06422018348623854, 0.08382526564344746]"
adsabs/astroBERT,interquartile,1.3,100,0.059168360855521275,"[0.05325443786982249, 0.009009009009009009, 0.11524163568773234]"
bert-base-uncased,interquartile,1.3,100,0.05249133664486125,"[0.047619047619047616, 0.008771929824561403, 0.10108303249097472]"
adsabs/astroBERT,interquartile,1.4000000000000001,50,0.05858743490382423,"[0.054878048780487805, 0.009345794392523364, 0.11153846153846154]"
bert-base-uncased,interquartile,1.4000000000000001,50,0.05290258910948566,"[0.05, 0.00909090909090909, 0.09961685823754789]"
BAAI/bge-large-en-v1.5,gradient,49,50,0.08084798430287142,"[0.10772833723653395, 0.05732484076433121, 0.07749077490774908]"
adsabs/astroBERT,interquartile,1.4000000000000001,100,0.05858743490382423,"[0.054878048780487805, 0.009345794392523364, 0.11153846153846154]"
bert-base-uncased,interquartile,1.4000000000000001,100,0.05290258910948566,"[0.05, 0.00909090909090909, 0.09961685823754789]"
adsabs/astroBERT,interquartile,1.5,50,0.05435853109120436,"[0.05, 0.009900990099009901, 0.10317460317460317]"
bert-base-uncased,interquartile,1.5,50,0.052279314503579206,"[0.0457516339869281, 0.009523809523809525, 0.1015625]"
BAAI/bge-large-en-v1.5,gradient,49,100,0.08084798430287142,"[0.10772833723653395, 0.05732484076433121, 0.07749077490774908]"
bert-base-uncased,interquartile,1.5,100,0.052279314503579206,"[0.0457516339869281, 0.009523809523809525, 0.1015625]"
adsabs/astroBERT,interquartile,1.5,100,0.05435853109120436,"[0.05, 0.009900990099009901, 0.10317460317460317]"
bert-base-uncased,interquartile,1.6,50,0.04973750790638837,"[0.04666666666666667, 0.00980392156862745, 0.09274193548387097]"
adsabs/astroBERT,interquartile,1.6,50,0.05594545410213613,"[0.05161290322580645, 0.010101010101010102, 0.10612244897959183]"
bert-base-uncased,interquartile,1.6,100,0.04973750790638837,"[0.04666666666666667, 0.00980392156862745, 0.09274193548387097]"
adsabs/astroBERT,interquartile,1.6,100,0.05594545410213613,"[0.05161290322580645, 0.010101010101010102, 0.10612244897959183]"
BAAI/bge-large-en-v1.5,gradient,52,50,0.07850437521490586,"[0.1053921568627451, 0.056856187290969896, 0.07326478149100257]"
bert-base-uncased,interquartile,1.7000000000000002,50,0.047794081682562974,"[0.04827586206896552, 0.01, 0.0851063829787234]"
adsabs/astroBERT,interquartile,1.7000000000000002,50,0.047401214561854754,"[0.04081632653061224, 0.010101010101010102, 0.0912863070539419]"
bert-base-uncased,interquartile,1.7000000000000002,100,0.047794081682562974,"[0.04827586206896552, 0.01, 0.0851063829787234]"
adsabs/astroBERT,interquartile,1.7000000000000002,100,0.047401214561854754,"[0.04081632653061224, 0.010101010101010102, 0.0912863070539419]"
BAAI/bge-large-en-v1.5,gradient,52,100,0.07850437521490586,"[0.1053921568627451, 0.056856187290969896, 0.07326478149100257]"
bert-base-uncased,interquartile,1.8,50,0.04896312164353401,"[0.05, 0.010309278350515464, 0.08658008658008658]"
adsabs/astroBERT,interquartile,1.8,50,0.04870405266071728,"[0.04225352112676056, 0.010638297872340425, 0.09322033898305085]"
bert-base-uncased,interquartile,1.8,100,0.04896312164353401,"[0.05, 0.010309278350515464, 0.08658008658008658]"
adsabs/astroBERT,interquartile,1.8,100,0.04870405266071728,"[0.04225352112676056, 0.010638297872340425, 0.09322033898305085]"
BAAI/bge-large-en-v1.5,gradient,55,50,0.07545503008612936,"[0.10539845758354756, 0.05653710247349823, 0.06442953020134229]"
bert-base-uncased,interquartile,1.9000000000000001,50,0.04458752548034023,"[0.043478260869565216, 0.010638297872340425, 0.07964601769911504]"
adsabs/astroBERT,interquartile,1.9000000000000001,50,0.04608819394556022,"[0.03597122302158273, 0.01098901098901099, 0.09130434782608696]"
bert-base-uncased,interquartile,1.9000000000000001,100,0.04458752548034023,"[0.043478260869565216, 0.010638297872340425, 0.07964601769911504]"
adsabs/astroBERT,interquartile,1.9000000000000001,100,0.04608819394556022,"[0.03597122302158273, 0.01098901098901099, 0.09130434782608696]"
bert-base-uncased,interquartile,2.0,50,0.03910577243910577,"[0.02962962962962963, 0.011111111111111112, 0.07657657657657657]"
adsabs/astroBERT,interquartile,2.0,50,0.04644255919171562,"[0.03759398496240601, 0.011235955056179775, 0.09049773755656108]"
BAAI/bge-large-en-v1.5,gradient,55,100,0.07545503008612936,"[0.10539845758354756, 0.05653710247349823, 0.06442953020134229]"
bert-base-uncased,interquartile,2.0,100,0.03910577243910577,"[0.02962962962962963, 0.011111111111111112, 0.07657657657657657]"
adsabs/astroBERT,interquartile,2.0,100,0.04644255919171562,"[0.03759398496240601, 0.011235955056179775, 0.09049773755656108]"
bert-base-uncased,interquartile,2.1,50,0.04016699562676574,"[0.030303030303030304, 0.011494252873563218, 0.0787037037037037]"
adsabs/astroBERT,interquartile,2.1,50,0.04348297267304758,"[0.03125, 0.011235955056179775, 0.08796296296296297]"
BAAI/bge-large-en-v1.5,gradient,58,50,0.07246769241151264,"[0.10270270270270271, 0.0599250936329588, 0.054775280898876406]"
bert-base-uncased,interquartile,2.1,100,0.04016699562676574,"[0.030303030303030304, 0.011494252873563218, 0.0787037037037037]"
adsabs/astroBERT,interquartile,2.1,100,0.04348297267304758,"[0.03125, 0.011235955056179775, 0.08796296296296297]"
bert-base-uncased,interquartile,2.2,50,0.038213819406267176,"[0.0234375, 0.011764705882352941, 0.0794392523364486]"
adsabs/astroBERT,interquartile,2.2,50,0.04396490494621336,"[0.031746031746031744, 0.011363636363636364, 0.08878504672897196]"
BAAI/bge-large-en-v1.5,gradient,58,100,0.07246769241151264,"[0.10270270270270271, 0.0599250936329588, 0.054775280898876406]"
bert-base-uncased,interquartile,2.2,100,0.038213819406267176,"[0.0234375, 0.011764705882352941, 0.0794392523364486]"
adsabs/astroBERT,interquartile,2.2,100,0.04396490494621336,"[0.031746031746031744, 0.011363636363636364, 0.08878504672897196]"
bert-base-uncased,interquartile,2.3000000000000003,50,0.0375344055648431,"[0.024, 0.012048192771084338, 0.07655502392344497]"
adsabs/astroBERT,interquartile,2.3000000000000003,50,0.03576937276817845,"[0.02459016393442623, 0.011627906976744186, 0.07109004739336493]"
bert-base-uncased,interquartile,2.3000000000000003,100,0.0375344055648431,"[0.024, 0.012048192771084338, 0.07655502392344497]"
adsabs/astroBERT,interquartile,2.3000000000000003,100,0.03576937276817845,"[0.02459016393442623, 0.011627906976744186, 0.07109004739336493]"
BAAI/bge-large-en-v1.5,gradient,61,50,0.0684729017026,"[0.09659090909090909, 0.05533596837944664, 0.05349182763744428]"
bert-base-uncased,interquartile,2.4000000000000004,50,0.03494085764387056,"[0.024, 0.012195121951219513, 0.06862745098039216]"
adsabs/astroBERT,interquartile,2.4000000000000004,50,0.03620277531286243,"[0.025210084033613446, 0.011627906976744186, 0.07177033492822966]"
bert-base-uncased,interquartile,2.4000000000000004,100,0.03494085764387056,"[0.024, 0.012195121951219513, 0.06862745098039216]"
adsabs/astroBERT,interquartile,2.4000000000000004,100,0.03620277531286243,"[0.025210084033613446, 0.011627906976744186, 0.07177033492822966]"
BAAI/bge-large-en-v1.5,gradient,61,100,0.0684729017026,"[0.09659090909090909, 0.05533596837944664, 0.05349182763744428]"
bert-base-uncased,interquartile,2.5,50,0.032165368176161876,"[0.02459016393442623, 0.0125, 0.0594059405940594]"
adsabs/astroBERT,interquartile,2.5,50,0.03501286058830816,"[0.02564102564102564, 0.011764705882352941, 0.06763285024154589]"
bert-base-uncased,interquartile,2.5,100,0.032165368176161876,"[0.02459016393442623, 0.0125, 0.0594059405940594]"
adsabs/astroBERT,interquartile,2.5,100,0.03501286058830816,"[0.02564102564102564, 0.011764705882352941, 0.06763285024154589]"
BAAI/bge-large-en-v1.5,gradient,64,50,0.06753485649733589,"[0.08982035928143713, 0.05907172995780591, 0.053712480252764615]"
bert-base-uncased,interquartile,2.6,50,0.030704557797551907,"[0.025, 0.012658227848101266, 0.054455445544554455]"
adsabs/astroBERT,interquartile,2.6,50,0.033878395174929195,"[0.02631578947368421, 0.011904761904761904, 0.06341463414634146]"
bert-base-uncased,interquartile,2.6,100,0.030704557797551907,"[0.025, 0.012658227848101266, 0.054455445544554455]"
adsabs/astroBERT,interquartile,2.6,100,0.033878395174929195,"[0.02631578947368421, 0.011904761904761904, 0.06341463414634146]"
bert-base-uncased,interquartile,2.7,50,0.03145149197780777,"[0.02564102564102564, 0.013157894736842105, 0.05555555555555555]"
adsabs/astroBERT,interquartile,2.7,50,0.03445569770196636,"[0.026785714285714284, 0.011904761904761904, 0.06467661691542288]"
BAAI/bge-large-en-v1.5,gradient,64,100,0.06753485649733589,"[0.08982035928143713, 0.05907172995780591, 0.053712480252764615]"
bert-base-uncased,interquartile,2.7,100,0.03145149197780777,"[0.02564102564102564, 0.013157894736842105, 0.05555555555555555]"
adsabs/astroBERT,interquartile,2.7,100,0.03445569770196636,"[0.026785714285714284, 0.011904761904761904, 0.06467661691542288]"
bert-base-uncased,interquartile,2.8000000000000003,50,0.029189843765509302,"[0.017241379310344827, 0.013333333333333334, 0.05699481865284974]"
adsabs/astroBERT,interquartile,2.8000000000000003,50,0.028683567807004724,"[0.018018018018018018, 0.012195121951219513, 0.05583756345177665]"
BAAI/bge-large-en-v1.5,gradient,67,50,0.0637868525336556,"[0.08571428571428572, 0.058823529411764705, 0.046822742474916385]"
bert-base-uncased,interquartile,2.8000000000000003,100,0.029189843765509302,"[0.017241379310344827, 0.013333333333333334, 0.05699481865284974]"
adsabs/astroBERT,interquartile,2.8000000000000003,100,0.028683567807004724,"[0.018018018018018018, 0.012195121951219513, 0.05583756345177665]"
bert-base-uncased,interquartile,2.9000000000000004,50,0.02766271706489098,"[0.017391304347826087, 0.013513513513513514, 0.052083333333333336]"
adsabs/astroBERT,interquartile,2.9000000000000004,50,0.027606774401300983,"[0.01834862385321101, 0.012658227848101266, 0.05181347150259067]"
BAAI/bge-large-en-v1.5,gradient,67,100,0.0637868525336556,"[0.08571428571428572, 0.058823529411764705, 0.046822742474916385]"
bert-base-uncased,interquartile,2.9000000000000004,100,0.02766271706489098,"[0.017391304347826087, 0.013513513513513514, 0.052083333333333336]"
adsabs/astroBERT,interquartile,2.9000000000000004,100,0.027606774401300983,"[0.01834862385321101, 0.012658227848101266, 0.05181347150259067]"
bert-base-uncased,interquartile,3.0,50,0.019883040935672513,"[0.017543859649122806, 0.0, 0.042105263157894736]"
adsabs/astroBERT,interquartile,3.0,50,0.028102664067576347,"[0.018518518518518517, 0.013157894736842105, 0.05263157894736842]"
bert-base-uncased,interquartile,3.0,100,0.019883040935672513,"[0.017543859649122806, 0.0, 0.042105263157894736]"
adsabs/astroBERT,interquartile,3.0,100,0.028102664067576347,"[0.018518518518518517, 0.013157894736842105, 0.05263157894736842]"
BAAI/bge-large-en-v1.5,gradient,70,50,0.06073021704089665,"[0.08108108108108109, 0.05825242718446602, 0.04285714285714286]"
bert-base-uncased,interquartile,3.1,50,0.018128654970760234,"[0.017543859649122806, 0.0, 0.03684210526315789]"
adsabs/astroBERT,interquartile,3.1,50,0.026516251226964178,"[0.018518518518518517, 0.013157894736842105, 0.047872340425531915]"
bert-base-uncased,interquartile,3.1,100,0.018128654970760234,"[0.017543859649122806, 0.0, 0.03684210526315789]"
adsabs/astroBERT,interquartile,3.1,100,0.026516251226964178,"[0.018518518518518517, 0.013157894736842105, 0.047872340425531915]"
BAAI/bge-large-en-v1.5,gradient,70,100,0.06073021704089665,"[0.08108108108108109, 0.05825242718446602, 0.04285714285714286]"
bert-base-uncased,interquartile,3.2,50,0.01839275608375778,"[0.017543859649122806, 0.0, 0.03763440860215054]"
adsabs/astroBERT,interquartile,3.2,50,0.026776533369208173,"[0.018867924528301886, 0.013333333333333334, 0.0481283422459893]"
bert-base-uncased,interquartile,3.2,100,0.01839275608375778,"[0.017543859649122806, 0.0, 0.03763440860215054]"
adsabs/astroBERT,interquartile,3.2,100,0.026776533369208173,"[0.018867924528301886, 0.013333333333333334, 0.0481283422459893]"
BAAI/bge-large-en-v1.5,gradient,73,50,0.05918793876450467,"[0.08759124087591241, 0.05759162303664921, 0.03238095238095238]"
bert-base-uncased,interquartile,3.3000000000000003,50,0.01660064138841728,"[0.017543859649122806, 0.0, 0.03225806451612903]"
adsabs/astroBERT,interquartile,3.3000000000000003,50,0.027173074288022042,"[0.01904761904761905, 0.014084507042253521, 0.04838709677419355]"
bert-base-uncased,interquartile,3.3000000000000003,100,0.01660064138841728,"[0.017543859649122806, 0.0, 0.03225806451612903]"
adsabs/astroBERT,interquartile,3.3000000000000003,100,0.027173074288022042,"[0.01904761904761905, 0.014084507042253521, 0.04838709677419355]"
bert-base-uncased,interquartile,3.4000000000000004,50,0.013787001287001286,"[0.008928571428571428, 0.0, 0.032432432432432434]"
adsabs/astroBERT,interquartile,3.4000000000000004,50,0.025525525525525523,"[0.01904761904761905, 0.014285714285714285, 0.043243243243243246]"
BAAI/bge-large-en-v1.5,gradient,73,100,0.05918793876450467,"[0.08759124087591241, 0.05759162303664921, 0.03238095238095238]"
bert-base-uncased,interquartile,3.4000000000000004,100,0.013787001287001286,"[0.008928571428571428, 0.0, 0.032432432432432434]"
adsabs/astroBERT,interquartile,3.4000000000000004,100,0.025525525525525523,"[0.01904761904761905, 0.014285714285714285, 0.043243243243243246]"
bert-base-uncased,interquartile,3.5,50,0.013813813813813814,"[0.009009009009009009, 0.0, 0.032432432432432434]"
adsabs/astroBERT,interquartile,3.5,50,0.0255945386380169,"[0.01904761904761905, 0.014492753623188406, 0.043243243243243246]"
BAAI/bge-large-en-v1.5,gradient,76,50,0.05669965268206626,"[0.08235294117647059, 0.056818181818181816, 0.030927835051546393]"
bert-base-uncased,interquartile,3.5,100,0.013813813813813814,"[0.009009009009009009, 0.0, 0.032432432432432434]"
adsabs/astroBERT,interquartile,3.5,100,0.0255945386380169,"[0.01904761904761905, 0.014492753623188406, 0.043243243243243246]"
bert-base-uncased,interquartile,3.6,50,0.013872568220394307,"[0.009009009009009009, 0.0, 0.03260869565217391]"
adsabs/astroBERT,interquartile,3.6,50,0.018875086266390614,"[0.009523809523809525, 0.014492753623188406, 0.03260869565217391]"
BAAI/bge-large-en-v1.5,gradient,76,100,0.05669965268206626,"[0.08235294117647059, 0.056818181818181816, 0.030927835051546393]"
bert-base-uncased,interquartile,3.6,100,0.013872568220394307,"[0.009009009009009009, 0.0, 0.03260869565217391]"
adsabs/astroBERT,interquartile,3.6,100,0.018875086266390614,"[0.009523809523809525, 0.014492753623188406, 0.03260869565217391]"
bert-base-uncased,interquartile,3.7,50,0.014019314019314019,"[0.00909090909090909, 0.0, 0.03296703296703297]"
adsabs/astroBERT,interquartile,3.7,50,0.019178274940199802,"[0.009708737864077669, 0.014492753623188406, 0.03333333333333333]"
bert-base-uncased,interquartile,3.7,100,0.014019314019314019,"[0.00909090909090909, 0.0, 0.03296703296703297]"
adsabs/astroBERT,interquartile,3.7,100,0.019178274940199802,"[0.009708737864077669, 0.014492753623188406, 0.03333333333333333]"
BAAI/bge-large-en-v1.5,gradient,79,50,0.04857550451364282,"[0.07142857142857142, 0.049689440993788817, 0.024608501118568233]"
bert-base-uncased,interquartile,3.8000000000000003,50,0.01414141414141414,"[0.00909090909090909, 0.0, 0.03333333333333333]"
adsabs/astroBERT,interquartile,3.8000000000000003,50,0.012547232919310805,"[0.009708737864077669, 0.0, 0.027932960893854747]"
bert-base-uncased,interquartile,3.8000000000000003,100,0.01414141414141414,"[0.00909090909090909, 0.0, 0.03333333333333333]"
adsabs/astroBERT,interquartile,3.8000000000000003,100,0.012547232919310805,"[0.009708737864077669, 0.0, 0.027932960893854747]"
BAAI/bge-large-en-v1.5,gradient,79,100,0.04857550451364282,"[0.07142857142857142, 0.049689440993788817, 0.024608501118568233]"
bert-base-uncased,interquartile,3.9000000000000004,50,0.012393598910452844,"[0.00909090909090909, 0.0, 0.028089887640449437]"
adsabs/astroBERT,interquartile,3.9000000000000004,50,0.010685035526387157,"[0.009708737864077669, 0.0, 0.0223463687150838]"
bert-base-uncased,interquartile,3.9000000000000004,100,0.012393598910452844,"[0.00909090909090909, 0.0, 0.028089887640449437]"
adsabs/astroBERT,interquartile,3.9000000000000004,100,0.010685035526387157,"[0.009708737864077669, 0.0, 0.0223463687150838]"
BAAI/bge-large-en-v1.5,gradient,82,50,0.04304971222779441,"[0.05909090909090909, 0.04794520547945205, 0.022113022113022112]"
BAAI/bge-large-en-v1.5,gradient,82,100,0.04304971222779441,"[0.05909090909090909, 0.04794520547945205, 0.022113022113022112]"
BAAI/bge-large-en-v1.5,gradient,85,50,0.03739168687674302,"[0.06030150753768844, 0.03007518796992481, 0.021798365122615803]"
BAAI/bge-large-en-v1.5,gradient,85,100,0.03739168687674302,"[0.06030150753768844, 0.03007518796992481, 0.021798365122615803]"
BAAI/bge-large-en-v1.5,gradient,88,50,0.030340422776665377,"[0.055865921787709494, 0.01680672268907563, 0.01834862385321101]"
BAAI/bge-large-en-v1.5,gradient,88,100,0.030340422776665377,"[0.055865921787709494, 0.01680672268907563, 0.01834862385321101]"
BAAI/bge-large-en-v1.5,gradient,91,50,0.024591503267973856,"[0.04375, 0.0196078431372549, 0.010416666666666666]"
BAAI/bge-large-en-v1.5,gradient,91,100,0.024591503267973856,"[0.04375, 0.0196078431372549, 0.010416666666666666]"
BAAI/bge-large-en-v1.5,gradient,94,50,0.02480467083531405,"[0.050724637681159424, 0.011494252873563218, 0.012195121951219513]"
BAAI/bge-large-en-v1.5,gradient,94,100,0.02480467083531405,"[0.050724637681159424, 0.011494252873563218, 0.012195121951219513]"
BAAI/bge-large-en-v1.5,gradient,97,50,0.00876167439360344,"[0.01652892561983471, 0.0, 0.00975609756097561]"
BAAI/bge-large-en-v1.5,gradient,97,100,0.00876167439360344,"[0.01652892561983471, 0.0, 0.00975609756097561]"
BAAI/bge-large-en-v1.5,standard_deviation,0.1,50,0.07622766916025202,"[0.09850746268656717, 0.026785714285714284, 0.10338983050847457]"
BAAI/bge-large-en-v1.5,standard_deviation,0.1,100,0.07622766916025202,"[0.09850746268656717, 0.026785714285714284, 0.10338983050847457]"
BAAI/bge-large-en-v1.5,standard_deviation,0.2,50,0.06893712911896972,"[0.09061488673139159, 0.014563106796116505, 0.10163339382940109]"
BAAI/bge-large-en-v1.5,standard_deviation,0.2,100,0.06893712911896972,"[0.09061488673139159, 0.014563106796116505, 0.10163339382940109]"
BAAI/bge-large-en-v1.5,standard_deviation,0.30000000000000004,50,0.06656091887529987,"[0.08680555555555555, 0.010362694300518135, 0.10251450676982592]"
BAAI/bge-large-en-v1.5,standard_deviation,0.30000000000000004,100,0.06656091887529987,"[0.08680555555555555, 0.010362694300518135, 0.10251450676982592]"
BAAI/bge-large-en-v1.5,standard_deviation,0.4,50,0.06625502652457221,"[0.08664259927797834, 0.011299435028248588, 0.10082304526748971]"
BAAI/bge-large-en-v1.5,standard_deviation,0.4,100,0.06625502652457221,"[0.08664259927797834, 0.011299435028248588, 0.10082304526748971]"
BAAI/bge-large-en-v1.5,standard_deviation,0.5,50,0.06899288688066703,"[0.0933852140077821, 0.012048192771084338, 0.10154525386313466]"
BAAI/bge-large-en-v1.5,standard_deviation,0.5,100,0.06899288688066703,"[0.0933852140077821, 0.012048192771084338, 0.10154525386313466]"
BAAI/bge-large-en-v1.5,standard_deviation,0.6000000000000001,50,0.05520272914516905,"[0.056910569105691054, 0.012903225806451613, 0.09579439252336448]"
BAAI/bge-large-en-v1.5,standard_deviation,0.6000000000000001,100,0.05520272914516905,"[0.056910569105691054, 0.012903225806451613, 0.09579439252336448]"
BAAI/bge-large-en-v1.5,standard_deviation,0.7000000000000001,50,0.046078682026708284,"[0.05172413793103448, 0.006711409395973154, 0.0798004987531172]"
BAAI/bge-large-en-v1.5,standard_deviation,0.7000000000000001,100,0.046078682026708284,"[0.05172413793103448, 0.006711409395973154, 0.0798004987531172]"
BAAI/bge-large-en-v1.5,standard_deviation,0.8,50,0.04064408649864879,"[0.03619909502262444, 0.006993006993006993, 0.07874015748031496]"
BAAI/bge-large-en-v1.5,standard_deviation,0.8,100,0.04064408649864879,"[0.03619909502262444, 0.006993006993006993, 0.07874015748031496]"
BAAI/bge-large-en-v1.5,standard_deviation,0.9,50,0.03592216590398973,"[0.02912621359223301, 0.007407407407407408, 0.07123287671232877]"
BAAI/bge-large-en-v1.5,standard_deviation,0.9,100,0.03592216590398973,"[0.02912621359223301, 0.007407407407407408, 0.07123287671232877]"
BAAI/bge-large-en-v1.5,standard_deviation,1.0,50,0.03645506317262042,"[0.030303030303030304, 0.007633587786259542, 0.07142857142857142]"
BAAI/bge-large-en-v1.5,standard_deviation,1.0,100,0.03645506317262042,"[0.030303030303030304, 0.007633587786259542, 0.07142857142857142]"
BAAI/bge-large-en-v1.5,standard_deviation,1.1,50,0.037082997451368366,"[0.031914893617021274, 0.007692307692307693, 0.07164179104477612]"
BAAI/bge-large-en-v1.5,standard_deviation,1.1,100,0.037082997451368366,"[0.031914893617021274, 0.007692307692307693, 0.07164179104477612]"
BAAI/bge-large-en-v1.5,standard_deviation,1.2000000000000002,50,0.03695460744204169,"[0.03389830508474576, 0.008, 0.06896551724137931]"
BAAI/bge-large-en-v1.5,standard_deviation,1.2000000000000002,100,0.03695460744204169,"[0.03389830508474576, 0.008, 0.06896551724137931]"
BAAI/bge-large-en-v1.5,standard_deviation,1.3,50,0.03514575564377081,"[0.03680981595092025, 0.0, 0.06862745098039216]"
BAAI/bge-large-en-v1.5,standard_deviation,1.3,100,0.03514575564377081,"[0.03680981595092025, 0.0, 0.06862745098039216]"
BAAI/bge-large-en-v1.5,standard_deviation,1.4000000000000001,50,0.03596866096866097,"[0.038461538461538464, 0.0, 0.06944444444444445]"
BAAI/bge-large-en-v1.5,standard_deviation,1.4000000000000001,100,0.03596866096866097,"[0.038461538461538464, 0.0, 0.06944444444444445]"
BAAI/bge-large-en-v1.5,standard_deviation,1.5,50,0.03262026140676862,"[0.033112582781456956, 0.0, 0.06474820143884892]"
BAAI/bge-large-en-v1.5,standard_deviation,1.5,100,0.03262026140676862,"[0.033112582781456956, 0.0, 0.06474820143884892]"
BAAI/bge-large-en-v1.5,standard_deviation,1.6,50,0.028739413570874246,"[0.033783783783783786, 0.0, 0.052434456928838954]"
BAAI/bge-large-en-v1.5,standard_deviation,1.6,100,0.028739413570874246,"[0.033783783783783786, 0.0, 0.052434456928838954]"
BAAI/bge-large-en-v1.5,standard_deviation,1.7000000000000002,50,0.02580131151559723,"[0.027210884353741496, 0.0, 0.05019305019305019]"
BAAI/bge-large-en-v1.5,standard_deviation,1.7000000000000002,100,0.02580131151559723,"[0.027210884353741496, 0.0, 0.05019305019305019]"
BAAI/bge-large-en-v1.5,standard_deviation,1.8,50,0.026792616475290836,"[0.028169014084507043, 0.0, 0.05220883534136546]"
BAAI/bge-large-en-v1.5,standard_deviation,1.8,100,0.026792616475290836,"[0.028169014084507043, 0.0, 0.05220883534136546]"
BAAI/bge-large-en-v1.5,standard_deviation,1.9000000000000001,50,0.025988366361037168,"[0.028985507246376812, 0.0, 0.04897959183673469]"
BAAI/bge-large-en-v1.5,standard_deviation,1.9000000000000001,100,0.025988366361037168,"[0.028985507246376812, 0.0, 0.04897959183673469]"
BAAI/bge-large-en-v1.5,standard_deviation,2.0,50,0.026683265898952174,"[0.02962962962962963, 0.0, 0.05042016806722689]"
BAAI/bge-large-en-v1.5,standard_deviation,2.0,100,0.026683265898952174,"[0.02962962962962963, 0.0, 0.05042016806722689]"
BAAI/bge-large-en-v1.5,standard_deviation,2.1,50,0.024531024531024532,"[0.030303030303030304, 0.0, 0.04329004329004329]"
BAAI/bge-large-en-v1.5,standard_deviation,2.1,100,0.024531024531024532,"[0.030303030303030304, 0.0, 0.04329004329004329]"
BAAI/bge-large-en-v1.5,standard_deviation,2.2,50,0.023631031846552335,"[0.030534351145038167, 0.0, 0.04035874439461883]"
BAAI/bge-large-en-v1.5,standard_deviation,2.2,100,0.023631031846552335,"[0.030534351145038167, 0.0, 0.04035874439461883]"
BAAI/bge-large-en-v1.5,standard_deviation,2.3000000000000003,50,0.0199843538866368,"[0.023255813953488372, 0.0, 0.03669724770642202]"
BAAI/bge-large-en-v1.5,standard_deviation,2.3000000000000003,100,0.0199843538866368,"[0.023255813953488372, 0.0, 0.03669724770642202]"
BAAI/bge-large-en-v1.5,standard_deviation,2.4000000000000004,50,0.016551282051282052,"[0.016, 0.0, 0.03365384615384615]"
BAAI/bge-large-en-v1.5,standard_deviation,2.4000000000000004,100,0.016551282051282052,"[0.016, 0.0, 0.03365384615384615]"
BAAI/bge-large-en-v1.5,standard_deviation,2.5,50,0.01371530595682519,"[0.01639344262295082, 0.0, 0.024752475247524754]"
BAAI/bge-large-en-v1.5,standard_deviation,2.5,100,0.01371530595682519,"[0.01639344262295082, 0.0, 0.024752475247524754]"
BAAI/bge-large-en-v1.5,standard_deviation,2.6,50,0.011396011396011397,"[0.008547008547008548, 0.0, 0.02564102564102564]"
BAAI/bge-large-en-v1.5,standard_deviation,2.6,100,0.011396011396011397,"[0.008547008547008548, 0.0, 0.02564102564102564]"
BAAI/bge-large-en-v1.5,standard_deviation,2.7,50,0.011667345000678333,"[0.008547008547008548, 0.0, 0.026455026455026454]"
BAAI/bge-large-en-v1.5,standard_deviation,2.7,100,0.011667345000678333,"[0.008547008547008548, 0.0, 0.026455026455026454]"
BAAI/bge-large-en-v1.5,standard_deviation,2.8000000000000003,50,0.011815100734324985,"[0.008849557522123894, 0.0, 0.026595744680851064]"
BAAI/bge-large-en-v1.5,standard_deviation,2.8000000000000003,100,0.011815100734324985,"[0.008849557522123894, 0.0, 0.026595744680851064]"
